Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"706,1035361488562",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"682,9090145296537",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"667,4449669475532",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"700,5143832726628",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"692,1328132691096",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"704,4452161602803",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"639,7114875487464",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"689,1047555619205",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"707,2680283192053",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"704,7739493353444",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"706,9155866237932",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"679,9523773225354",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"666,965370524123",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"699,3436635021832",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"686,4680752481285",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"700,1527788956412",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"639,4802404480205",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"688,2103070559282",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"708,0708559648183",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"703,447664528956",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"706,1416773908309",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"678,5713804612758",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"668,3995165129049",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"696,3072483114488",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"683,2039952403699",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"702,2367469511972",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"636,6660906110029",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"688,5309021659543",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"706,4932924017949",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"707,6476401284457",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"705,7023004816742",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"678,0847092152504",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"662,0280600006971",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
